temp,pres,hum,acc_x,acc_y,acc_z,len_s1,len_s2mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,datetime
2022-02-20 15:55:28.196141,"[-0.0069113983772695065, 0.009711703285574913, 1.0064680576324463]",0.2503687793449016,0.0025036877934490167,"[-4.763108253479004, -3.3237321376800537, 6.535034656524658]","[-0.0005694543942809105, -0.00013987254351377487, 0.0008919276297092438]",27.716014862060547,966.664794921875,46.661705017089844
2022-02-20 15:55:28.454574,"[-0.006664562504738569, 0.007283777464181185, 1.0020813941955566]",0.249272170317809,0.0024927217031780907,"[-9.036080360412598, -5.837613105773926, 12.513256072998047]","[-0.0014521293342113495, 0.00013724900782108307, 0.0005723051726818085]",27.697656631469727,966.669189453125,46.77124786376953
2022-02-20 15:55:28.595478,"[-0.007158233784139156, 0.008012155070900917, 1.0042747259140015]",0.24981994308545638,0.0024981994308545647,"[-11.139150619506836, -6.768557071685791, 15.179648399353027]","[-0.00046914443373680115, 0.0012818491086363792, 0.000553518533706665]",27.660938262939453,966.671875,46.844276428222656
2022-02-20 15:55:28.739958,"[-0.005677219945937395, 0.011411250568926334, 1.0015939474105835]",0.249158995513794,0.0024915899551379407,"[-12.122506141662598, -7.586533069610596, 16.486570358276367]","[-0.0010368134826421738, -0.0008935509249567986, 0.00025597214698791504]",27.697656631469727,966.66650390625,46.85340118408203
2022-02-20 15:55:28.880822,"[-0.006417726632207632, 0.006312606856226921, 1.0006192922592163]",0.24890645882391937,0.0024890645882391944,"[-12.528542518615723, -8.139619827270508, 16.825084686279297]","[-0.0015857554972171783, 0.00027187075465917587, -0.0006278418004512787]",27.679296493530273,966.665771484375,46.79254913330078
2022-02-20 15:55:29.027973,"[-0.004689877387136221, 0.011411250568926334, 1.006711721420288]",0.25043063561368584,0.002504306356136859,"[-12.603760719299316, -8.33282470703125, 17.23714828491211]","[-0.0026683825999498367, 0.0008092001080513, -0.0006164759397506714]",27.734375,966.67236328125,46.49435043334961
2022-02-20 15:55:29.176534,"[-0.006417726632207632, 0.008740533143281937, 1.0025688409805298]",0.24939590819083593,0.00249395908190836,"[-12.77375316619873, -8.307893753051758, 17.957271575927734]","[-0.0020051333121955395, 0.001074429601430893, -0.0009164959192276001]",27.679296493530273,966.668701171875,46.48826599121094
2022-02-20 15:55:29.328613,"[-0.006170891225337982, 0.006798191927373409, 1.0028126239776611]",0.24945241544830898,0.0024945241544830905,"[-12.745033264160156, -8.220672607421875, 18.054197311401367]","[-0.0010646265000104904, 0.0013715066015720367, 4.994496703147888e-05]",27.716014862060547,966.65869140625,47.10595703125
2022-02-20 15:55:29.477183,"[-0.007158233784139156, 0.00995449535548687, 1.0035436153411865]",0.2496424199559502,0.0024964241995595027,"[-12.793755531311035, -8.215893745422363, 18.609237670898438]","[-9.092874825000763e-05, 0.0009880699217319489, -0.00023264065384864807]",27.734375,966.656982421875,46.82905960083008
2022-02-20 15:55:29.625691,"[-0.005677219945937395, 0.008012155070900917, 1.0011066198349]",0.24902958470067127,0.0024902958470067135,"[-13.028242111206055, -8.37934398651123, 18.564393997192383]","[-0.0003966442309319973, 0.0006484538316726685, -0.00051165372133255]",27.734375,966.648193359375,47.08769989013672
2022-02-20 15:55:29.777765,"[-0.006170891225337982, 0.011168458499014378, 1.006711721420288]",0.250431945399763,0.0025043194539976304,"[-13.104476928710938, -8.453352928161621, 18.125652313232422]","[-0.001823467668145895, -0.0008449843153357506, 0.00040468573570251465]",27.697656631469727,966.64501953125,46.795589447021484
2022-02-20 15:55:29.926385,"[-0.00814557634294033, 0.008983325213193893, 1.0020813941955566]",0.24927832354964918,0.0024927832354964923,"[-13.02177906036377, -8.363499641418457, 18.58432960510254]","[-0.0011623241007328033, -0.00023748259991407394, 0.0007600337266921997]",27.752735137939453,966.6552734375,46.71343231201172
2022-02-20 15:55:30.078574,"[-0.005924055352807045, 0.005827021785080433, 1.0020813941955566]",0.24926864302897977,0.002492686430289798,"[-12.857515335083008, -8.313469886779785, 18.840152740478516]","[-0.0007690703496336937, 0.0003745518624782562, 0.0010176897048950195]",27.697656631469727,966.66455078125,46.60997772216797
2022-02-20 15:55:30.227184,"[-0.005677219945937395, 0.01068287342786789, 1.006224274635315]",0.25030867218708236,0.002503086721870824,"[-12.851146697998047, -8.314690589904785, 18.75824737548828]","[-0.0010314108803868294, -0.0008151037618517876, -0.00020889565348625183]",27.734375,966.66162109375,46.69517517089844
2022-02-20 15:55:30.375601,"[-0.0074050696566700935, 0.007526569999754429, 1.000375509262085]",0.24884960738591455,0.002488496073859146,"[-12.883042335510254, -8.208765983581543, 18.181167602539062]","[-0.001305385958403349, 0.00220332108438015, 0.0007227174937725067]",27.734375,966.66748046875,46.1048698425293
2022-02-20 15:55:30.527726,"[-0.006664562504738569, 0.007769362535327673, 1.0042747259140015]",0.2498186235549136,0.002498186235549137,"[-12.705788612365723, -8.291231155395508, 18.17058563232422]","[-0.0018614553846418858, 0.0024291183799505234, 0.0004166141152381897]",27.752735137939453,966.6708984375,46.64649200439453
2022-02-20 15:55:30.676295,"[-0.006170891225337982, 0.010925665497779846, 1.0059806108474731]",0.2502494387146144,0.0025024943871461446,"[-12.521110534667969, -8.286879539489746, 18.262338638305664]","[-0.0006231502629816532, -2.3640692234039307e-05, -0.0008199550211429596]",27.771093368530273,966.669921875,46.77124786376953
2022-02-20 15:55:30.824830,"[-0.005677219945937395, 0.007283777464181185, 1.0006192922592163]",0.24890698680622927,0.0024890698680622935,"[-12.58133316040039, -8.177027702331543, 18.7092342376709]","[0.001489735208451748, 0.00022256746888160706, -0.0007693804800510406]",27.716014862060547,966.677978515625,46.95989990234375
2022-02-20 15:55:30.976924,"[-0.005183548666536808, 0.009711703285574913, 1.0054932832717896]",0.25012374393465114,0.0025012374393465118,"[-12.609935760498047, -8.376008033752441, 18.220705032348633]","[0.00026994384825229645, 0.0008073393255472183, 0.00045473501086235046]",27.697656631469727,966.68310546875,46.53086471557617
2022-02-20 15:55:31.125411,"[-0.006170891225337982, 0.009226118214428425, 1.002325177192688]",0.2493359991682817,0.0024933599916828176,"[-12.462836265563965, -8.319120407104492, 17.989831924438477]","[0.0014881244860589504, -0.0007140813395380974, -0.00046374648809432983]",27.752735137939453,966.67578125,46.302650451660156
2022-02-20 15:55:31.280958,"[-0.0074050696566700935, 0.008740533143281937, 1.002325177192688]",0.2493369955907338,0.0024933699559073386,"[-12.70667839050293, -8.263053894042969, 17.80310821533203]","[0.0005136188119649887, -0.00011315755546092987, -0.00015543028712272644]",27.807811737060547,966.669921875,46.72560501098633
2022-02-20 15:55:31.436635,"[-0.005183548666536808, 0.011168458499014378, 1.0054932832717896]",0.25012750604645306,0.0025012750604645312,"[-13.092727661132812, -8.193683624267578, 17.739091873168945]","[0.00019820360466837883, 0.00018291175365447998, -0.0016392134130001068]",27.734375,966.669921875,46.75907516479492
2022-02-20 15:55:31.588790,"[-0.008639248088002205, 0.006069814320653677, 1.0011066198349]",0.24903145479261626,0.002490314547926163,"[-13.186724662780762, -8.041034698486328, 17.540517807006836]","[0.001695005688816309, -0.00041220802813768387, 0.0005041137337684631]",27.697656631469727,966.668701171875,46.58563232421875
2022-02-20 15:55:31.737323,"[-0.005677219945937395, 0.010440080426633358, 1.0064680576324463]",0.2503686732655192,0.0025036867326551923,"[-13.031782150268555, -8.176057815551758, 17.411365509033203]","[-0.0018878192640841007, 0.0004889369010925293, 0.000789005309343338]",27.642578125,966.668212890625,46.579551696777344
2022-02-20 15:55:31.885803,"[-0.005924055352807045, 0.010197288356721401, 1.0030561685562134]",0.24951978514879794,0.00249519785148798,"[-12.822772979736328, -7.922214508056641, 17.624696731567383]","[-0.0012137307785451412, 0.00016414374113082886, -0.0007261224091053009]",27.642578125,966.672119140625,46.74386215209961
2022-02-20 15:55:32.038310,"[-0.007898740470409393, 0.007769362535327673, 1.0018377304077148]",0.24921470233026363,0.002492147023302637,"[-12.88884449005127, -8.037776947021484, 17.832883834838867]","[-0.0008832854218780994, 0.0010819695889949799, -0.0006849914789199829]",27.697656631469727,966.674072265625,46.868614196777344
2022-02-20 15:55:32.186796,"[-0.006664562504738569, 0.011411250568926334, 1.0069553852081299]",0.25049400966159346,0.002504940096615935,"[-12.862600326538086, -8.076702117919922, 18.107683181762695]","[-0.0018104566261172295, 0.0004576724022626877, -0.0012566819787025452]",27.605859756469727,966.6787109375,46.27222442626953
2022-02-20 15:55:32.342428,"[-0.005183548666536808, 0.006798191927373409, 1.0006192922592163]",0.24890547052046358,0.0024890547052046365,"[-12.743642807006836, -7.9898152351379395, 18.273103713989258]","[0.0006266022101044655, 0.0016307942569255829, -0.0009294077754020691]",27.716014862060547,966.67822265625,46.79862976074219
2022-02-20 15:55:32.494415,"[-0.004443041514605284, 0.006798191927373409, 1.0045183897018433]",0.24987442332492413,0.0024987442332492418,"[-12.77476978302002, -7.723345756530762, 18.442609786987305]","[-0.0011414955370128155, -0.0008322643116116524, 7.3909759521484375e-06]",27.752735137939453,966.6728515625,46.826019287109375
2022-02-20 15:55:32.642882,"[-0.004936712794005871, 0.011168458499014378, 1.0054932832717896]",0.25012719708217634,0.002501271970821764,"[-12.98200798034668, -7.816237926483154, 18.504199981689453]","[0.0012322855181992054, 0.0015612617135047913, 2.1830201148986816e-05]",27.642578125,966.676513671875,46.807762145996094
